t, joint_angle_0, joint_angle_1, joint_angle_2, joint_angle_3, joint_angle_4, joint_angle_5, joint_angle_6, joint_angle_7, joint_angle_8, joint_angle_9, joint_angle_10, joint_angle_11, ctrl_input_0, ctrl_input_1, ctrl_input_2, ctrl_input_3, ctrl_input_4, ctrl_input_5, ctrl_input_6, ctrl_input_7, ctrl_input_8, ctrl_input_9, ctrl_input_10, ctrl_input_11, actuator_torque_0, actuator_torque_1, actuator_torque_2, actuator_torque_3, actuator_torque_4, actuator_torque_5, actuator_torque_6, actuator_torque_7, actuator_torque_8, actuator_torque_9, actuator_torque_10, actuator_torque_11, joint_ref_0, joint_ref_1, joint_ref_2, joint_ref_3, joint_ref_4, joint_ref_5, joint_ref_6, joint_ref_7, joint_ref_8, joint_ref_9, joint_ref_10, joint_ref_11, body_rot_rate_0, body_rot_rate_1, body_rot_rate_2, body_rot_0, body_rot_1, body_rot_2, policy_obs_seq, policy_base_ang_vel_0, policy_base_ang_vel_1, policy_base_ang_vel_2, policy_projected_gravity_0, policy_projected_gravity_1, policy_projected_gravity_2, policy_velocity_command_0, policy_velocity_command_1, policy_velocity_command_2, policy_joint_vel_rel_0, policy_joint_vel_rel_1, policy_joint_vel_rel_2, policy_joint_vel_rel_3, policy_joint_vel_rel_4, policy_joint_vel_rel_5, policy_joint_vel_rel_6, policy_joint_vel_rel_7, policy_joint_vel_rel_8, policy_joint_vel_rel_9, policy_joint_vel_rel_10, policy_joint_vel_rel_11, policy_obs_0, policy_obs_1, policy_obs_2, policy_obs_3, policy_obs_4, policy_obs_5, policy_obs_6, policy_obs_7, policy_obs_8, policy_obs_9, policy_obs_10, policy_obs_11, policy_obs_12, policy_obs_13, policy_obs_14, policy_obs_15, policy_obs_16, policy_obs_17, policy_obs_18, policy_obs_19, policy_obs_20, policy_obs_21, policy_obs_22, policy_obs_23, policy_obs_24, policy_obs_25, policy_obs_26, policy_obs_27, policy_obs_28, policy_obs_29, policy_obs_30, policy_obs_31, policy_obs_32, policy_obs_33, policy_obs_34, policy_obs_35, policy_obs_36, policy_obs_37, policy_obs_38, policy_obs_39, policy_obs_40, policy_obs_41, policy_obs_42, policy_obs_43, policy_obs_44, body_accel_0, body_accel_1, body_accel_2
0.771000, 0.027713, 0.680834, 2.465686, -0.004188, 0.830126, 2.345090, -0.079511, 0.781788, 2.379481, 0.024462, 0.650729, 2.341315, 2.198310, -0.542173, -0.500790, 2.936384, 17.250102, -16.951019, -0.566093, 19.690734, -26.247891, -2.869526, -1.357405, 0.287941, 2.140000, -0.460000, -0.540000, 2.680000, 17.400000, -16.940000, -0.680000, 19.540000, -26.220000, -2.920000, -1.540000, 0.160000, 0.069664, 0.681426, 2.454408, 0.055179, 1.174632, 2.006031, -0.089565, 1.175684, 1.854329, -0.033042, 0.621945, 2.351355, -0.174465, 0.088620, 0.003231, -0.005742, -0.016952, -0.808760, 47621, -0.174465, 0.088620, 0.003231, -0.016952, 0.005741, -0.999840, 0.000000, 0.000000, 0.000000, -0.067171, 0.381192, -0.042079, 0.021306, -0.016539, -0.001318, 0.042270, 0.002715, -0.006457, -0.003751, -0.054515, 0.142703, -0.043616, 0.022155, 0.000808, -0.016952, 0.005741, -0.999840, 0.000000, 0.000000, 0.000000, 0.027713, -0.104166, 0.109886, -0.004188, 0.045126, -0.010710, -0.079511, -0.003212, 0.023681, 0.024462, -0.134271, -0.014484, -0.003359, 0.019060, -0.002104, 0.001065, -0.000827, -0.000066, 0.002114, 0.000136, -0.000323, -0.000188, -0.002726, 0.007135, 0.557316, -0.414296, 0.394432, 0.441430, 1.558528, -1.399078, -0.716518, 1.562736, -2.005882, -0.264332, -0.652220, -0.017778, 0.039097, -0.001315, 0.970295
0.772000, 0.027649, 0.681210, 2.465638, -0.004165, 0.830111, 2.345089, -0.079457, 0.781791, 2.379474, 0.024453, 0.650681, 2.341463, 2.199682, -0.557381, -0.493681, 2.934298, 17.249988, -16.950943, -0.577151, 19.690128, -26.247414, -2.865576, -1.359725, 0.277402, 2.140000, -0.460000, -0.460000, 2.680000, 17.400000, -16.940000, -0.680000, 19.540000, -26.220000, -2.980000, -1.460000, 0.160000, 0.069664, 0.681426, 2.454408, 0.055179, 1.174632, 2.006031, -0.089565, 1.175684, 1.854329, -0.033042, 0.621945, 2.351355, -0.175492, 0.091745, 0.005536, -0.005918, -0.016860, -0.808757, 47621, -0.175492, 0.091745, 0.005536, -0.016860, 0.005917, -0.999840, 0.000000, 0.000000, 0.000000, -0.065933, 0.378792, -0.045198, 0.021942, -0.015953, -0.001325, 0.047844, 0.003009, -0.006553, -0.006096, -0.051370, 0.144824, -0.043873, 0.022936, 0.001384, -0.016860, 0.005917, -0.999840, 0.000000, 0.000000, 0.000000, 0.027649, -0.103790, 0.109838, -0.004165, 0.045111, -0.010711, -0.079457, -0.003209, 0.023674, 0.024453, -0.134319, -0.014337, -0.003297, 0.018940, -0.002260, 0.001097, -0.000798, -0.000066, 0.002392, 0.000150, -0.000328, -0.000305, -0.002568, 0.007241, 0.557316, -0.414296, 0.394432, 0.441430, 1.558528, -1.399078, -0.716518, 1.562736, -2.005882, -0.264332, -0.652220, -0.017778, 0.040654, -0.001195, 0.976955
0.773000, 0.027582, 0.681589, 2.465582, -0.004142, 0.830099, 2.345091, -0.079397, 0.781795, 2.379469, 0.024444, 0.650629, 2.341616, 2.203474, -0.576865, -0.483191, 2.931646, 17.247741, -16.953425, -0.588808, 19.689221, -26.248028, -2.863308, -1.357236, 0.263788, 2.140000, -0.460000, -0.540000, 2.760000, 17.320000, -16.940000, -0.680000, 19.540000, -26.360000, -2.840000, -1.460000, 0.160000, 0.069664, 0.681426, 2.454408, 0.055179, 1.174632, 2.006031, -0.089565, 1.175684, 1.854329, -0.033042, 0.621945, 2.351355, -0.176851, 0.095193, 0.005755, -0.005918, -0.016860, -0.808757, 47621, -0.176851, 0.095193, 0.005755, -0.016860, 0.005917, -0.999840, 0.000000, 0.000000, 0.000000, -0.066242, 0.379131, -0.050328, 0.022911, -0.014055, 0.000264, 0.053619, 0.003480, -0.005967, -0.007320, -0.051320, 0.148796, -0.044213, 0.023798, 0.001439, -0.016860, 0.005917, -0.999840, 0.000000, 0.000000, 0.000000, 0.027582, -0.103411, 0.109782, -0.004142, 0.045099, -0.010709, -0.079397, -0.003205, 0.023669, 0.024444, -0.134371, -0.014184, -0.003312, 0.018957, -0.002516, 0.001146, -0.000703, 0.000013, 0.002681, 0.000174, -0.000298, -0.000366, -0.002566, 0.007440, 0.557316, -0.414296, 0.394432, 0.441430, 1.558528, -1.399078, -0.716518, 1.562736, -2.005882, -0.264332, -0.652220, -0.017778, 0.036076, -0.001138, 0.983852
0.774000, 0.027518, 0.681974, 2.465521, -0.004120, 0.830088, 2.345094, -0.079334, 0.781796, 2.379460, 0.024442, 0.650584, 2.341775, 2.205002, -0.600191, -0.472804, 2.931732, 17.246344, -16.955279, -0.598368, 19.691206, -26.245666, -2.866514, -1.359309, 0.248425, 2.140000, -0.460000, -0.540000, 2.840000, 17.400000, -16.940000, -0.680000, 19.540000, -26.300000, -2.920000, -1.540000, 0.160000, 0.069664, 0.681426, 2.454408, 0.055179, 1.174632, 2.006031, -0.089565, 1.175684, 1.854329, -0.033042, 0.621945, 2.351355, -0.177090, 0.094641, 0.007029, -0.006272, -0.016671, -0.808750, 47621, -0.177090, 0.094641, 0.007029, -0.016670, 0.006271, -0.999841, 0.000000, 0.000000, 0.000000, -0.065130, 0.381854, -0.055233, 0.022143, -0.012747, 0.001411, 0.057905, 0.002135, -0.007252, -0.005093, -0.048429, 0.153734, -0.044273, 0.023660, 0.001757, -0.016670, 0.006271, -0.999841, 0.000000, 0.000000, 0.000000, 0.027518, -0.103026, 0.109721, -0.004120, 0.045088, -0.010706, -0.079334, -0.003204, 0.023660, 0.024442, -0.134416, -0.014025, -0.003256, 0.019093, -0.002762, 0.001107, -0.000637, 0.000071, 0.002895, 0.000107, -0.000363, -0.000255, -0.002421, 0.007687, 0.557316, -0.414296, 0.394432, 0.441430, 1.558528, -1.399078, -0.716518, 1.562736, -2.005882, -0.264332, -0.652220, -0.017778, 0.028548, 0.001574, 0.985140
0.775000, 0.027454, 0.682368, 2.465458, -0.004104, 0.830073, 2.345094, -0.079266, 0.781794, 2.379454, 0.024439, 0.650541, 2.341937, 2.207327, -0.628205, -0.463891, 2.934843, 17.248440, -16.954267, -0.609449, 19.693758, -26.246270, -2.868124, -1.361351, 0.234560, 2.140000, -0.460000, -0.540000, 2.840000, 17.320000, -17.020000, -0.760000, 19.460000, -26.300000, -2.920000, -1.380000, 0.080000, 0.069664, 0.681426, 2.454408, 0.055179, 1.174632, 2.006031, -0.089565, 1.175684, 1.854329, -0.033042, 0.621945, 2.351355, -0.178371, 0.091565, 0.007675, -0.006451, -0.016581, -0.808745, 47621, -0.178371, 0.091565, 0.007675, -0.016580, 0.006450, -0.999842, 0.000000, 0.000000, 0.000000, -0.064549, 0.387414, -0.059066, 0.019514, -0.013656, 0.000736, 0.063007, 0.000477, -0.006650, -0.003931, -0.045647, 0.157584, -0.044593, 0.022891, 0.001919, -0.016580, 0.006450, -0.999842, 0.000000, 0.000000, 0.000000, 0.027454, -0.102632, 0.109658, -0.004104, 0.045073, -0.010706, -0.079266, -0.003206, 0.023654, 0.024439, -0.134459, -0.013863, -0.003227, 0.019371, -0.002953, 0.000976, -0.000683, 0.000037, 0.003150, 0.000024, -0.000332, -0.000197, -0.002282, 0.007879, 0.557316, -0.414296, 0.394432, 0.441430, 1.558528, -1.399078, -0.716518, 1.562736, -2.005882, -0.264332, -0.652220, -0.017778, 0.027518, 0.002474, 0.984621
0.776000, 0.027391, 0.682760, 2.465392, -0.004089, 0.830061, 2.345094, -0.079195, 0.781792, 2.379447, 0.024438, 0.650504, 2.342098, 2.210068, -0.651209, -0.455685, 2.937601, 17.247840, -16.953739, -0.618405, 19.695633, -26.245421, -2.870432, -1.364974, 0.223457, 2.140000, -0.540000, -0.540000, 2.600000, 17.400000, -16.860000, -0.840000, 19.540000, -26.360000, -2.920000, -1.460000, -0.000000, 0.069664, 0.681426, 2.454408, 0.055179, 1.174632, 2.006031, -0.089565, 1.175684, 1.854329, -0.033042, 0.621945, 2.351355, -0.178858, 0.091014, 0.006195, -0.006629, -0.016491, -0.808742, 47621, -0.178858, 0.091014, 0.006195, -0.016490, 0.006628, -0.999842, 0.000000, 0.000000, 0.000000, -0.064247, 0.389678, -0.062340, 0.017187, -0.012856, 0.000384, 0.066625, -0.000706, -0.006972, -0.002370, -0.041967, 0.159594, -0.044714, 0.022753, 0.001549, -0.016490, 0.006628, -0.999842, 0.000000, 0.000000, 0.000000, 0.027391, -0.102240, 0.109592, -0.004089, 0.045061, -0.010706, -0.079195, -0.003208, 0.023647, 0.024438, -0.134497, -0.013701, -0.003212, 0.019484, -0.003117, 0.000859, -0.000643, 0.000019, 0.003331, -0.000035, -0.000349, -0.000119, -0.002098, 0.007980, 0.557316, -0.414296, 0.394432, 0.441430, 1.558528, -1.399078, -0.716518, 1.562736, -2.005882, -0.264332, -0.652220, -0.017778, 0.027227, 0.002406, 0.988752
0.777000, 0.027327, 0.683157, 2.465327, -0.004071, 0.830044, 2.345094, -0.079129, 0.781792, 2.379434, 0.024441, 0.650466, 2.342259, 2.093261, -0.106194, -0.587379, 2.962130, 17.117172, -16.764493, -0.459756, 19.712805, -26.351028, -2.954905, -1.350377, 0.445631, 2.140000, -0.540000, -0.380000, 2.840000, 17.400000, -16.940000, -0.760000, 19.620000, -26.300000, -2.840000, -1.380000, -0.000000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.178560, 0.090482, 0.006016, -0.006808, -0.016401, -0.808740, 47639, -0.178560, 0.090482, 0.006016, -0.016400, 0.006807, -0.999842, 0.000000, 0.000000, 0.000000, -0.063770, 0.393407, -0.063412, 0.017565, -0.014668, 0.000201, 0.066603, -0.000368, -0.010005, 0.000036, -0.040046, 0.160324, -0.044640, 0.022621, 0.001504, -0.016400, 0.006807, -0.999842, 0.000000, 0.000000, 0.000000, 0.027327, -0.101843, 0.109527, -0.004071, 0.045044, -0.010706, -0.079129, -0.003208, 0.023634, 0.024441, -0.134534, -0.013541, -0.003189, 0.019670, -0.003171, 0.000878, -0.000733, 0.000010, 0.003330, -0.000018, -0.000500, 0.000002, -0.002002, 0.008016, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.021856, 0.003827, 0.979334
0.778000, 0.027265, 0.683553, 2.465263, -0.004054, 0.830026, 2.345094, -0.079062, 0.781791, 2.379423, 0.024445, 0.650430, 2.342417, 2.095029, -0.127454, -0.583821, 2.961447, 17.120954, -16.764349, -0.463579, 19.713563, -26.350031, -2.957943, -1.351515, 0.440068, 2.140000, -0.540000, -0.460000, 2.600000, 17.400000, -16.940000, -0.760000, 19.460000, -26.220000, -2.840000, -1.540000, 0.160000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.181812, 0.090882, 0.004984, -0.006989, -0.016312, -0.808737, 47639, -0.181812, 0.090882, 0.004984, -0.016311, 0.006988, -0.999843, 0.000000, 0.000000, 0.000000, -0.062885, 0.394398, -0.063653, 0.017443, -0.016568, 0.000105, 0.066910, -0.000829, -0.010315, 0.001929, -0.038089, 0.158795, -0.045453, 0.022720, 0.001246, -0.016311, 0.006988, -0.999843, 0.000000, 0.000000, 0.000000, 0.027265, -0.101447, 0.109463, -0.004054, 0.045026, -0.010706, -0.079062, -0.003209, 0.023623, 0.024445, -0.134570, -0.013383, -0.003144, 0.019720, -0.003183, 0.000872, -0.000828, 0.000005, 0.003345, -0.000041, -0.000516, 0.000096, -0.001904, 0.007940, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.028377, 0.005562, 0.980240
0.779000, 0.027208, 0.683953, 2.465196, -0.004032, 0.830010, 2.345094, -0.078996, 0.781783, 2.379412, 0.024450, 0.650391, 2.342570, 2.093857, -0.151579, -0.577883, 2.957612, 17.120820, -16.764274, -0.465649, 19.719098, -26.348745, -2.960135, -1.349207, 0.436473, 2.140000, -0.620000, -0.460000, 2.680000, 17.400000, -16.860000, -0.760000, 19.620000, -26.300000, -2.980000, -1.540000, -0.000000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.181812, 0.090882, 0.004984, -0.007171, -0.016221, -0.808736, 47639, -0.181812, 0.090882, 0.004984, -0.016220, 0.007170, -0.999843, 0.000000, 0.000000, 0.000000, -0.060195, 0.397143, -0.065370, 0.019290, -0.015968, 0.000055, 0.066115, -0.004252, -0.010795, 0.003235, -0.038341, 0.156087, -0.045453, 0.022720, 0.001246, -0.016220, 0.007170, -0.999843, 0.000000, 0.000000, 0.000000, 0.027208, -0.101047, 0.109396, -0.004032, 0.045010, -0.010706, -0.078996, -0.003217, 0.023612, 0.024450, -0.134609, -0.013230, -0.003010, 0.019857, -0.003269, 0.000964, -0.000798, 0.000003, 0.003306, -0.000213, -0.000540, 0.000162, -0.001917, 0.007804, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.028377, 0.005562, 0.980240
0.780000, 0.027156, 0.684355, 2.465132, -0.004009, 0.829990, 2.345094, -0.078933, 0.781779, 2.379400, 0.024452, 0.650349, 2.342719, 2.090528, -0.175268, -0.575730, 2.953569, 17.124691, -16.764746, -0.466757, 19.719623, -26.347804, -2.959347, -1.344525, 0.434001, 2.060000, -0.080000, -0.380000, 2.840000, 17.320000, -16.640000, -0.620000, 19.400000, -26.440000, -2.980000, -1.460000, 0.160000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.181264, 0.091531, 0.004621, -0.007352, -0.016130, -0.808734, 47639, -0.181264, 0.091531, 0.004621, -0.016129, 0.007351, -0.999843, 0.000000, 0.000000, 0.000000, -0.056244, 0.399531, -0.064675, 0.021208, -0.017883, 0.000347, 0.064745, -0.004448, -0.011045, 0.002643, -0.040064, 0.152764, -0.045316, 0.022883, 0.001155, -0.016129, 0.007351, -0.999843, 0.000000, 0.000000, 0.000000, 0.027156, -0.100645, 0.109332, -0.004009, 0.044990, -0.010705, -0.078933, -0.003222, 0.023600, 0.024452, -0.134651, -0.013081, -0.002812, 0.019977, -0.003234, 0.001060, -0.000894, 0.000017, 0.003237, -0.000222, -0.000552, 0.000132, -0.002003, 0.007638, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.034942, 0.006934, 0.983952
0.781000, 0.027096, 0.684762, 2.465067, -0.003974, 0.829970, 2.345102, -0.078870, 0.781775, 2.379391, 0.024449, 0.650308, 2.342861, 2.096161, -0.200819, -0.572057, 2.941708, 17.127189, -16.770115, -0.468847, 19.718987, -26.348574, -2.955409, -1.341590, 0.434253, 2.000000, -0.160000, -0.540000, 2.840000, 17.100000, -16.860000, -0.620000, 19.540000, -26.440000, -2.980000, -1.460000, 0.220000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.182530, 0.095418, 0.005535, -0.007535, -0.016034, -0.808732, 47639, -0.182530, 0.095418, 0.005535, -0.016033, 0.007534, -0.999843, 0.000000, 0.000000, 0.000000, -0.058002, 0.403005, -0.064949, 0.027939, -0.018883, 0.003683, 0.064030, -0.003913, -0.010221, 0.000106, -0.040645, 0.147847, -0.045632, 0.023854, 0.001384, -0.016033, 0.007534, -0.999843, 0.000000, 0.000000, 0.000000, 0.027096, -0.100238, 0.109267, -0.003974, 0.044970, -0.010698, -0.078870, -0.003225, 0.023591, 0.024449, -0.134692, -0.012938, -0.002900, 0.020150, -0.003247, 0.001397, -0.000944, 0.000184, 0.003202, -0.000196, -0.000511, 0.000005, -0.002032, 0.007392, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.035367, 0.004341, 0.989569
0.782000, 0.027040, 0.685171, 2.464994, -0.003939, 0.829945, 2.345116, -0.078801, 0.781775, 2.379379, 0.024438, 0.650267, 2.343009, 2.097979, -0.225922, -0.562962, 2.935185, 17.133056, -16.778201, -0.475536, 19.716181, -26.346710, -2.946649, -1.339582, 0.427403, 2.060000, -0.080000, -0.540000, 2.840000, 17.240000, -16.780000, -0.620000, 19.460000, -26.300000, -3.060000, -1.380000, 0.300000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.184519, 0.096823, 0.005631, -0.007720, -0.015937, -0.808729, 47639, -0.184519, 0.096823, 0.005631, -0.015937, 0.007719, -0.999843, 0.000000, 0.000000, 0.000000, -0.057328, 0.406092, -0.068593, 0.031134, -0.021951, 0.008607, 0.066204, -0.002042, -0.011064, -0.005356, -0.040630, 0.147509, -0.046130, 0.024206, 0.001408, -0.015937, 0.007719, -0.999843, 0.000000, 0.000000, 0.000000, 0.027040, -0.099829, 0.109195, -0.003939, 0.044945, -0.010684, -0.078801, -0.003225, 0.023579, 0.024438, -0.134733, -0.012791, -0.002866, 0.020305, -0.003430, 0.001557, -0.001098, 0.000430, 0.003310, -0.000102, -0.000553, -0.000268, -0.002031, 0.007375, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.033050, 0.005296, 0.996577
0.783000, 0.026979, 0.685591, 2.464916, -0.003900, 0.829911, 2.345127, -0.078732, 0.781779, 2.379366, 0.024432, 0.650231, 2.343161, 2.103346, -0.256984, -0.551883, 2.927888, 17.143363, -16.780711, -0.481177, 19.712163, -26.344430, -2.945894, -1.340628, 0.416225, 2.060000, -0.080000, -0.460000, 2.600000, 17.160000, -16.720000, -0.540000, 19.400000, -26.360000, -2.980000, -1.460000, 0.300000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.184827, 0.098519, 0.005654, -0.007904, -0.015839, -0.808726, 47639, -0.184827, 0.098519, 0.005654, -0.015838, 0.007903, -0.999843, 0.000000, 0.000000, 0.000000, -0.058886, 0.412796, -0.073360, 0.034711, -0.027690, 0.009903, 0.067657, 0.000526, -0.012141, -0.005660, -0.038712, 0.149879, -0.046207, 0.024630, 0.001414, -0.015838, 0.007903, -0.999843, 0.000000, 0.000000, 0.000000, 0.026979, -0.099409, 0.109116, -0.003901, 0.044911, -0.010673, -0.078732, -0.003222, 0.023566, 0.024432, -0.134769, -0.012639, -0.002944, 0.020640, -0.003668, 0.001736, -0.001385, 0.000495, 0.003383, 0.000026, -0.000607, -0.000283, -0.001936, 0.007494, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.032053, -0.007628, 0.986301
0.784000, 0.026915, 0.686007, 2.464829, -0.003870, 0.829872, 2.345142, -0.078657, 0.781781, 2.379348, 0.024430, 0.650195, 2.343325, 2.110149, -0.279662, -0.538094, 2.929287, 17.153640, -16.785357, -0.489862, 19.710497, -26.339345, -2.948421, -1.341320, 0.398063, 2.000000, -0.080000, -0.460000, 2.840000, 17.240000, -16.780000, -0.540000, 19.460000, -26.360000, -2.980000, -1.460000, 0.300000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.185626, 0.098772, 0.005842, -0.008090, -0.015741, -0.808724, 47639, -0.185626, 0.098772, 0.005842, -0.015740, 0.008089, -0.999843, 0.000000, 0.000000, 0.000000, -0.061291, 0.414066, -0.079668, 0.032758, -0.033232, 0.012490, 0.070961, 0.001548, -0.014931, -0.003909, -0.037074, 0.156527, -0.046407, 0.024693, 0.001461, -0.015740, 0.008089, -0.999843, 0.000000, 0.000000, 0.000000, 0.026915, -0.098993, 0.109029, -0.003870, 0.044872, -0.010658, -0.078657, -0.003219, 0.023548, 0.024430, -0.134805, -0.012475, -0.003065, 0.020703, -0.003983, 0.001638, -0.001662, 0.000624, 0.003548, 0.000077, -0.000747, -0.000195, -0.001854, 0.007826, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.029190, -0.016219, 0.983261
0.785000, 0.026845, 0.686432, 2.464741, -0.003843, 0.829833, 2.345152, -0.078582, 0.781781, 2.379335, 0.024428, 0.650167, 2.343493, 2.120335, -0.308580, -0.527807, 2.931838, 17.159943, -16.784061, -0.496689, 19.711607, -26.340349, -2.949692, -1.345945, 0.381604, 2.060000, -0.080000, -0.540000, 2.760000, 17.160000, -16.720000, -0.540000, 19.460000, -26.520000, -2.920000, -1.460000, 0.300000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.183615, 0.097377, 0.004255, -0.008273, -0.015644, -0.808723, 47639, -0.183615, 0.097377, 0.004255, -0.015644, 0.008272, -0.999843, 0.000000, 0.000000, 0.000000, -0.065729, 0.419186, -0.083596, 0.030147, -0.036125, 0.011293, 0.073004, 0.000808, -0.013840, -0.002995, -0.033036, 0.161907, -0.045904, 0.024344, 0.001064, -0.015644, 0.008272, -0.999843, 0.000000, 0.000000, 0.000000, 0.026845, -0.098568, 0.108941, -0.003843, 0.044833, -0.010648, -0.078582, -0.003219, 0.023535, 0.024428, -0.134833, -0.012307, -0.003286, 0.020959, -0.004180, 0.001507, -0.001806, 0.000565, 0.003650, 0.000040, -0.000692, -0.000150, -0.001652, 0.008095, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.028032, -0.026963, 0.989146
0.786000, 0.026772, 0.686856, 2.464650, -0.003811, 0.829791, 2.345161, -0.078506, 0.781781, 2.379326, 0.024432, 0.650143, 2.343663, 2.128870, -0.333316, -0.517784, 2.929452, 17.166214, -16.782602, -0.503071, 19.712697, -26.343124, -2.954904, -1.351761, 0.366961, 2.140000, -0.080000, -0.460000, 2.600000, 17.160000, -16.720000, -0.540000, 19.540000, -26.520000, -2.980000, -1.460000, 0.300000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.181261, 0.094894, 0.004978, -0.008453, -0.015551, -0.808721, 47639, -0.181261, 0.094894, 0.004978, -0.015550, 0.008452, -0.999843, 0.000000, 0.000000, 0.000000, -0.069000, 0.421539, -0.087238, 0.030695, -0.038907, 0.010032, 0.074707, 0.000103, -0.011680, 0.000347, -0.028383, 0.165988, -0.045315, 0.023724, 0.001244, -0.015550, 0.008452, -0.999843, 0.000000, 0.000000, 0.000000, 0.026772, -0.098144, 0.108850, -0.003811, 0.044791, -0.010639, -0.078506, -0.003220, 0.023526, 0.024432, -0.134857, -0.012137, -0.003450, 0.021077, -0.004362, 0.001535, -0.001945, 0.000502, 0.003735, 0.000005, -0.000584, 0.000017, -0.001419, 0.008299, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.026131, -0.024298, 0.992266
0.787000, 0.026691, 0.687282, 2.464554, -0.003787, 0.829751, 2.345166, -0.078433, 0.781781, 2.379320, 0.024433, 0.650118, 2.343837, 2.141700, -0.357896, -0.506286, 2.932567, 17.168958, -16.779494, -0.505168, 19.712771, -26.347414, -2.955677, -1.352706, 0.352179, 2.060000, -0.160000, -0.460000, 2.840000, 17.400000, -16.720000, -0.540000, 19.400000, -26.300000, -2.920000, -1.460000, 0.220000, 0.067279, 0.692836, 2.451677, 0.055699, 1.171948, 2.009810, -0.086326, 1.176038, 1.852113, -0.034656, 0.622257, 2.355982, -0.179280, 0.092740, 0.004738, -0.008632, -0.015459, -0.808719, 47639, -0.179280, 0.092740, 0.004738, -0.015459, 0.008631, -0.999843, 0.000000, 0.000000, 0.000000, -0.074846, 0.423723, -0.091685, 0.027797, -0.039405, 0.007782, 0.073686, 0.000054, -0.008642, 0.000818, -0.026909, 0.170028, -0.044820, 0.023185, 0.001185, -0.015459, 0.008631, -0.999843, 0.000000, 0.000000, 0.000000, 0.026691, -0.097718, 0.108754, -0.003787, 0.044751, -0.010633, -0.078433, -0.003220, 0.023520, 0.024433, -0.134882, -0.011962, -0.003742, 0.021186, -0.004584, 0.001390, -0.001970, 0.000389, 0.003684, 0.000003, -0.000432, 0.000041, -0.001345, 0.008501, 0.538235, -0.368658, 0.383510, 0.445589, 1.547791, -1.383960, -0.690606, 1.564150, -2.014748, -0.277249, -0.650974, 0.000728, 0.028282, -0.017762, 0.983885
