step,time_s,episode_length,reward,done,success,object_target_dist_xy,object_x,object_y,object_z,target_x,target_y,target_z,robot_x,robot_y,robot_z,object_vx,object_vy,object_vz,action_raw_vx,action_raw_vy,action_raw_wz,velocity_cmd_vx,velocity_cmd_vy,velocity_cmd_wz
68,13.668000000000001,8,0.7471825480461121,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983698129654,13.559039115905762,-8.607083320617676,0.10000000149011612,11.509503364562988,-8.856841087341309,0.38439059257507324,5.860016244696453e-06,-1.340687958872877e-05,-4.647369223675923e-06,-0.8996150493621826,0.6588562726974487,-2.541337251663208,-0.716110348701477,0.5776017904281616,-0.9876698851585388
69,13.869000000000002,9,0.7420988082885742,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983474612236,13.559039115905762,-8.607083320617676,0.10000000149011612,11.428384780883789,-8.912622451782227,0.3823147714138031,2.1297926650731824e-05,6.809871138102608e-06,-1.587266342539806e-05,-0.3479500710964203,-0.08417870104312897,-2.558377981185913,-0.3345562815666199,-0.08398043364286423,-0.9880805611610413
70,14.07,10,0.7295774221420288,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983623623848,13.559039115905762,-8.607083320617676,0.10000000149011612,11.366204261779785,-8.920494079589844,0.38638919591903687,2.6684349450079026e-06,-6.889763426443096e-07,-4.688748504122486e-06,-0.7814692258834839,0.9704788327217102,-2.659870147705078,-0.6535491943359375,0.7489145994186401,-0.9902596473693848
71,14.270999999999999,11,0.7331233620643616,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983549118042,13.559039115905762,-8.607083320617676,0.10000000149011612,11.269956588745117,-8.906197547912598,0.41278794407844543,2.0780675185960717e-05,7.011907655396499e-06,-1.6724834495107643e-05,-0.2991006374359131,0.3798031806945801,-2.642334222793579,-0.2904893159866333,0.3625364899635315,-0.9899137020111084
72,14.472,12,0.7485800385475159,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983623623848,13.559039115905762,-8.607083320617676,0.10000000149011612,11.19922924041748,-8.859745979309082,0.3982124924659729,2.584450385256787e-06,-7.532116228503583e-07,-4.652384177461499e-06,-0.3473091721534729,0.6683498024940491,-2.667022466659546,-0.3339869976043701,0.5838932991027832,-0.9903972744941711
73,14.673,13,0.7568411827087402,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.09999833256006241,13.559039115905762,-8.607083320617676,0.10000000149011612,11.154099464416504,-8.791913032531738,0.38576075434684753,2.28763328777859e-05,6.06165031058481e-06,-1.3255847989057656e-05,-0.830713152885437,1.0801953077316284,-2.457263231277466,-0.6808587312698364,0.793271541595459,-0.9854285717010498
74,14.874,14,0.7613835334777832,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983623623848,13.559039115905762,-8.607083320617676,0.10000000149011612,11.153816223144531,-8.694232940673828,0.3881929814815521,2.9218217605375685e-06,-6.196854656081996e-07,-4.764675395563245e-06,-0.5267195701599121,1.1538712978363037,-2.5535812377929688,-0.48286953568458557,0.8190325498580933,-0.9879663586616516
75,15.075000000000001,15,0.7853012681007385,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983474612236,13.559039115905762,-8.607083320617676,0.10000000149011612,11.173299789428711,-8.559636116027832,0.39084863662719727,2.163560020562727e-05,6.0598326854233164e-06,-1.3648500498675276e-05,-0.552812933921814,1.383301019668579,-2.452352523803711,-0.5026254653930664,0.8816882967948914,-0.9852858185768127
76,15.276,16,0.8048707842826843,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983623623848,13.559039115905762,-8.607083320617676,0.10000000149011612,11.236183166503906,-8.434106826782227,0.39505186676979065,2.6281666123395553e-06,-3.1785936105421797e-09,-6.857046173536219e-06,-0.6426894068717957,1.4955413341522217,-2.3224921226501465,-0.5667279362678528,0.9043392539024353,-0.9809635877609253
77,15.477,17,0.8215498328208923,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983474612236,13.559039115905762,-8.607083320617676,0.10000000149011612,11.338445663452148,-8.310102462768555,0.3909572660923004,2.25457624765113e-05,6.558351742569357e-06,-1.387672728014877e-05,-0.5524385571479797,1.5154751539230347,-2.2056174278259277,-0.502345621585846,0.9079058766365051,-0.9760108590126038
78,15.678,18,0.8415163159370422,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.0999983549118042,13.559039115905762,-8.607083320617676,0.10000000149011612,11.477788925170898,-8.204408645629883,0.3888513445854187,2.2151707526063547e-05,5.91032357988297e-06,-1.2428799891495146e-05,-0.7087403535842896,1.5922110080718994,-2.0884127616882324,-0.6098864078521729,0.920487642288208,-0.9697696566581726
79,15.879000000000001,19,0.8712462782859802,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.099998340010643,13.559039115905762,-8.607083320617676,0.10000000149011612,11.641818046569824,-8.118325233459473,0.3770819902420044,2.2850246750749648e-05,6.87754572936683e-06,-1.538979631732218e-05,-0.8523492813110352,1.6838324069976807,-2.009753942489624,-0.6922947764396667,0.9333571195602417,-0.9647102355957031
80,16.08,20,0.892544150352478,0,0,1.2780042886734009,12.294474601745605,-8.42222785949707,0.099998340010643,13.559039115905762,-8.607083320617676,0.10000000149011612,11.827393531799316,-8.035032272338867,0.3852151930332184,2.272312303830404e-05,6.798810318286996e-06,-1.536273157398682e-05,-0.7747008204460144,1.827028512954712,-2.0325868129730225,-0.6496546268463135,0.94953453540802,-0.9662590026855469
81,16.281,21,0.8545618653297424,0,0,1.2763079404830933,12.296011924743652,-8.423441886901855,0.0999983698129654,13.559039115905762,-8.607083320617676,0.10000000149011612,12.034631729125977,-7.987058639526367,0.39758560061454773,0.050849270075559616,-0.03995349630713463,-2.7459923330752645e-06,-0.7889849543571472,1.784198522567749,-1.930356740951538,-0.6578336358070374,0.9451448917388916,-0.9587622284889221
82,16.482,22,0.9535314440727234,0,0,1.251810908317566,12.319348335266113,-8.433309555053711,0.10094046592712402,13.559039115905762,-8.607083320617676,0.10000000149011612,12.249922752380371,-7.995154857635498,0.38933974504470825,0.871396541595459,-0.3783242106437683,-0.016094870865345,-0.5756475329399109,0.933050811290741,-0.5915400981903076,-0.5194947123527527,0.7320131063461304,-0.5310023427009583
83,16.683,23,1.0119811296463013,0,0,1.1038621664047241,12.460144996643066,-8.502472877502441,0.09999831765890121,13.559039115905762,-8.607083320617676,0.10000000149011612,12.455931663513184,-8.010329246520996,0.3819679915904999,0.4102185368537903,-0.30246230959892273,-3.597407385314e-06,-0.6007821559906006,1.552283763885498,-1.1766743659973145,-0.537605881690979,0.9141615033149719,-0.8264000415802002
84,16.884,24,1.0356181859970093,0,0,1.0407989025115967,12.518468856811523,-8.5852689743042,0.09999831765890121,13.559039115905762,-8.607083320617676,0.10000000149011612,12.634434700012207,-8.048293113708496,0.3990366458892822,0.13828645646572113,-0.39258894324302673,-4.096735574421473e-05,-0.5389114618301392,1.3319835662841797,-1.1898061037063599,-0.4921635389328003,0.8697333335876465,-0.8305187225341797
85,17.085,25,1.0364964008331299,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,12.791954040527344,-8.125948905944824,0.39996621012687683,7.8025796028669e-06,-3.2440457289339975e-05,-1.91119088412961e-05,-0.8111714124679565,1.6323955059051514,-1.7047451734542847,-0.6702359914779663,0.9264019727706909,-0.9359996318817139
86,17.286,26,1.0348758697509766,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.099998340010643,13.559039115905762,-8.607083320617676,0.10000000149011612,12.929438591003418,-8.248811721801758,0.39486977458000183,7.476457994926022e-06,-3.3095391700044274e-05,-1.7483198462286964e-05,-0.7329768538475037,1.4611480236053467,-1.6881431341171265,-0.6248831748962402,0.8978753089904785,-0.9339102506637573
87,17.487000000000002,27,1.0193198919296265,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999831765890121,13.559039115905762,-8.607083320617676,0.10000000149011612,13.061665534973145,-8.396838188171387,0.38213202357292175,6.061365638743155e-06,-3.3258471376029775e-05,-1.3906557796872221e-05,-0.95432448387146,1.2573978900909424,-1.6026835441589355,-0.7417346239089966,0.8503451347351074,-0.9220715165138245
88,17.688000000000002,28,1.0005062818527222,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999833256006241,13.559039115905762,-8.607083320617676,0.10000000149011612,13.177488327026367,-8.562612533569336,0.39100176095962524,6.708422006340697e-06,-3.4303684515180066e-05,-1.4118762919679284e-05,-0.7655348181724548,1.0925124883651733,-1.5700855255126953,-0.6443254947662354,0.7977933287620544,-0.9170393943786621
89,17.889,29,0.9859248995780945,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,13.257661819458008,-8.743515014648438,0.3941989541053772,7.093146450642962e-06,-3.44365653290879e-05,-1.4507662854157388e-05,-0.8289439678192139,0.8529986143112183,-1.6022361516952515,-0.6799085140228271,0.6926327347755432,-0.9220044612884521
90,18.09,30,0.9588685631752014,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,13.297455787658691,-8.937873840332031,0.3890826404094696,9.091882020584308e-06,-3.3008989703375846e-05,-2.1532767277676612e-05,-0.47771599888801575,0.835968554019928,-1.8539717197418213,-0.44441258907318115,0.683667778968811,-0.9521185755729675
91,18.291,31,0.9468855261802673,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999830275774002,13.559039115905762,-8.607083320617676,0.10000000149011612,13.312948226928711,-9.140182495117188,0.37630584836006165,8.827666533761658e-06,-3.2008108973968774e-05,-2.256513289466966e-05,-0.6350278854370117,0.8212102651596069,-1.9032520055770874,-0.561504602432251,0.6757280826568604,-0.9565150141716003
92,18.492,32,0.9380962252616882,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999833256006241,13.559039115905762,-8.607083320617676,0.10000000149011612,13.295060157775879,-9.316778182983398,0.38644883036613464,9.190965101879556e-06,-3.3275882742600515e-05,-2.1659359845216386e-05,-0.5733229517936707,0.5606070160865784,-1.9892127513885498,-0.5177954435348511,0.508427619934082,-0.9632574915885925
93,18.693,33,0.9292066097259521,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999833256006241,13.559039115905762,-8.607083320617676,0.10000000149011612,13.245041847229004,-9.472875595092773,0.4012314975261688,7.593420377816074e-06,-3.506919529172592e-05,-1.5215675375657156e-05,-0.48582279682159424,0.7418935894966125,-2.149202346801758,-0.4508948028087616,0.6302878856658936,-0.9731839895248413
94,18.894000000000002,34,0.9256671667098999,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999831020832062,13.559039115905762,-8.607083320617676,0.10000000149011612,13.17237377166748,-9.605520248413086,0.392238587141037,8.877835171006154e-06,-3.189917333656922e-05,-2.2681262635160238e-05,-0.5403485894203186,0.5788833498954773,-2.1840107440948486,-0.493251770734787,0.5218533277511597,-0.9749647378921509
95,19.095000000000002,35,0.9231842160224915,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999831765890121,13.559039115905762,-8.607083320617676,0.10000000149011612,13.078866004943848,-9.71121883392334,0.3805066645145416,7.84517851570854e-06,-3.2782067137304693e-05,-1.9112549125566147e-05,-0.7483110427856445,0.5906894207000732,-2.270098924636841,-0.6341402530670166,0.530391275882721,-0.9788827300071716
96,19.296000000000003,36,0.917489767074585,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999831020832062,13.559039115905762,-8.607083320617676,0.10000000149011612,12.968320846557617,-9.80616569519043,0.3977016508579254,9.812503776629455e-06,-3.195518729626201e-05,-2.4254428353742696e-05,-0.6291340589523315,0.4861873984336853,-2.3698272705078125,-0.5574556589126587,0.4511852264404297,-0.9826681613922119
97,19.497,37,0.9134504795074463,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999833256006241,13.559039115905762,-8.607083320617676,0.10000000149011612,12.85068416595459,-9.881438255310059,0.4004994034767151,9.314727321907412e-06,-3.329494938952848e-05,-2.1585607100860216e-05,-0.3628094494342804,0.5619904398918152,-2.414144277572632,-0.347686231136322,0.5094527006149292,-0.9841265678405762
98,19.698,38,0.9011664390563965,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,12.726021766662598,-9.92361068725586,0.39338022470474243,7.009114597167354e-06,-3.326423393446021e-05,-1.5537678336841054e-05,-0.8107645511627197,0.49946194887161255,-2.3300600051879883,-0.6700118184089661,0.4616939425468445,-0.981246829032898
99,19.898999999999997,39,0.913963258266449,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999831765890121,13.559039115905762,-8.607083320617676,0.10000000149011612,12.60223388671875,-9.928559303283691,0.3793402910232544,6.043994289939292e-06,-3.3548618375789374e-05,-1.3982623386255e-05,-0.7199709415435791,0.4208267331123352,-2.513418436050415,-0.6168912649154663,0.397626668214798,-0.9869664311408997
100,20.099999999999998,40,0.9232689738273621,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999831020832062,13.559039115905762,-8.607083320617676,0.10000000149011612,12.460718154907227,-9.923567771911621,0.3970223367214203,9.668922757555265e-06,-3.3392003388144076e-05,-2.3086960936780088e-05,-0.5601375102996826,0.3770133852958679,-2.5104198455810547,-0.5080794095993042,0.36011093854904175,-0.9868885278701782
101,20.301,41,0.9172161817550659,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999833256006241,13.559039115905762,-8.607083320617676,0.10000000149011612,12.325313568115234,-9.90701961517334,0.3959921896457672,7.01702811056748e-06,-3.425844624871388e-05,-1.516597876616288e-05,-0.5562397837638855,0.6070937514305115,-2.433464527130127,-0.505182147026062,0.5420781373977661,-0.9847236275672913
102,20.502,42,0.929535448551178,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.099998340010643,13.559039115905762,-8.607083320617676,0.10000000149011612,12.204963684082031,-9.858540534973145,0.392976313829422,6.5246417761954945e-06,-3.355124135850929e-05,-1.4510694199998397e-05,-0.5638639330863953,0.6115574240684509,-2.3559272289276123,-0.5108386278152466,0.5452224612236023,-0.9821839332580566
103,20.703,43,0.9212207794189453,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,12.100374221801758,-9.791000366210938,0.3817388713359833,6.734893304383149e-06,-3.408566044527106e-05,-1.4170948816172313e-05,-1.0369242429733276,0.698133111000061,-2.310732364654541,-0.7766705751419067,0.6031814813613892,-0.9805149435997009
104,20.904,44,0.9309827089309692,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999830275774002,13.559039115905762,-8.607083320617676,0.10000000149011612,11.978620529174805,-9.703259468078613,0.40344080328941345,6.071503321436467e-06,-3.288856169092469e-05,-1.4408452443603892e-05,-0.8513765931129456,0.8159211874008179,-2.358994245529175,-0.6917879581451416,0.6728437542915344,-0.9822919368743896
105,21.105,45,0.9523797631263733,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,11.879246711730957,-9.58006763458252,0.39649906754493713,9.091972970054485e-06,-3.300881871837191e-05,-2.153190871467814e-05,-0.8617010116577148,0.8732640147209167,-2.2522377967834473,-0.6971330642700195,0.703028678894043,-0.9781231880187988
106,21.306,46,0.9676820635795593,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,11.813456535339355,-9.430188179016113,0.3888292908668518,6.6702991716738325e-06,-3.371715501998551e-05,-1.4476361684501171e-05,-0.8205511569976807,0.9291782975196838,-2.2008752822875977,-0.6753697395324707,0.730210542678833,-0.9757850170135498
107,21.507,47,0.9805272221565247,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999831765890121,13.559039115905762,-8.607083320617676,0.10000000149011612,11.777939796447754,-9.267776489257812,0.37741711735725403,6.720641067659017e-06,-3.401630965527147e-05,-1.4151731193123851e-05,-0.7423691153526306,1.0802489519119263,-2.151625633239746,-0.6305744051933289,0.7932913899421692,-0.9733119010925293
108,21.708000000000002,48,0.9985265135765076,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999831765890121,13.559039115905762,-8.607083320617676,0.10000000149011612,11.77164077758789,-9.098803520202637,0.3980015218257904,9.344422323920298e-06,-3.296153590781614e-05,-2.192284955526702e-05,-0.6417204141616821,1.0896480083465576,-2.1521873474121094,-0.5660698413848877,0.7967495918273926,-0.9733414649963379
109,21.909000000000002,49,1.0160702466964722,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,11.799630165100098,-8.925553321838379,0.3952445387840271,7.79315632826183e-06,-3.3552318200236186e-05,-1.7458763977629133e-05,-0.823290228843689,1.2382663488388062,-1.9997631311416626,-0.6768566370010376,0.8449604511260986,-0.9640108346939087
110,22.11,50,1.033517837524414,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.099998340010643,13.559039115905762,-8.607083320617676,0.10000000149011612,11.876116752624512,-8.763273239135742,0.38811567425727844,8.220450581575278e-06,-3.307804581709206e-05,-1.9501465430948883e-05,-0.4422248899936676,1.3090426921844482,-1.9798001050949097,-0.4154869616031647,0.8640329837799072,-0.9625722765922546
111,22.311,51,1.055253505706787,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,11.987531661987305,-8.62746810913086,0.38617751002311707,7.906915925559588e-06,-3.3920961868716404e-05,-1.7346286767860875e-05,-0.8820651769638062,1.4300620555877686,-1.8871350288391113,-0.7074524164199829,0.8916793465614319,-0.9551224112510681
112,22.512,52,1.018667459487915,0,0,1.0321424007415771,12.526963233947754,-8.618797302246094,0.09999832510948181,13.559039115905762,-8.607083320617676,0.10000000149011612,12.111600875854492,-8.509432792663574,0.38873493671417236,6.778433998988476e-06,-3.3621618058532476e-05,-1.4541345990437549e-05,-0.6451693177223206,1.6213293075561523,-2.042184352874756,-0.5684089660644531,0.9248168468475342,-0.9668898582458496
113,22.713,53,1.2025583982467651,0,0,0.8906007409095764,12.668636322021484,-8.588306427001953,0.09999831020832062,13.559039115905762,-8.607083320617676,0.10000000149011612,12.254731178283691,-8.419857025146484,0.39874178171157837,1.4106274843215942,0.30882614850997925,-3.267396323280991e-06,-0.13398760557174683,-0.4517160654067993,0.6399896144866943,-0.13319151103496552,-0.4233086109161377,0.5648925304412842
114,22.914,54,1.3783842325210571,0,0,0.6821820139884949,12.880244255065918,-8.53918743133545,0.09999828040599823,13.559039115905762,-8.607083320617676,0.10000000149011612,12.376821517944336,-8.397536277770996,0.37478965520858765,0.7050544619560242,0.1821121871471405,-5.221337460170616e-07,-0.7723751068115234,1.2487856149673462,-0.42202794551849365,-0.6483083963394165,0.8479427695274353,-0.3986375033855438
115,23.115000000000002,55,1.438193440437317,0,0,0.6144627332687378,12.951047897338867,-8.518138885498047,0.09999827295541763,13.559039115905762,-8.607083320617676,0.10000000149011612,12.46325969696045,-8.386346817016602,0.3786965608596802,0.0157534871250391,0.010509572923183441,-2.432403789498494e-06,-0.7861620783805847,1.3977106809616089,-1.3738116025924683,-0.6562293767929077,0.8848558068275452,-0.8795579671859741
116,23.316000000000003,56,1.5917637348175049,0,0,0.6144412159919739,12.951072692871094,-8.518117904663086,0.09999826550483704,13.559039115905762,-8.607083320617676,0.10000000149011612,12.610660552978516,-8.319040298461914,0.39851492643356323,-3.128691605525091e-05,3.745884168893099e-05,-5.5799314395699184e-06,-0.5125709176063538,1.556406855583191,-1.7948044538497925,-0.47194594144821167,0.9148364067077637,-0.9462653398513794
117,23.517000000000003,57,1.9512572288513184,0,0,0.4160953760147095,13.148087501525879,-8.54185962677002,0.09999824315309525,13.559039115905762,-8.607083320617676,0.10000000149011612,12.765302658081055,-8.283462524414062,0.3919139802455902,1.1909570693969727,-0.1364741176366806,-2.655495563885779e-06,-0.11074157804250717,-0.2862778902053833,0.6154820919036865,-0.11029109358787537,-0.2787053883075714,0.5479745864868164
118,23.718,58,2.137826442718506,0,0,0.24783426523208618,13.31655502319336,-8.555865287780762,0.09999822825193405,13.559039115905762,-8.607083320617676,0.10000000149011612,12.873420715332031,-8.30691146850586,0.3810361325740814,0.4913807809352875,-0.01088936161249876,-2.3766667709423928e-06,-0.8021514415740967,1.274387240409851,-0.4420311152935028,-0.6652378439903259,0.8549822568893433,-0.41532662510871887
119,23.919,59,2.187749147415161,0,0,0.21240608394145966,13.353133201599121,-8.554938316345215,0.09999822825193405,13.559039115905762,-8.607083320617676,0.10000000149011612,12.949991226196289,-8.29454517364502,0.3777637183666229,-1.6973384845186956e-05,-7.093694875948131e-06,-1.556881397846155e-05,-0.7140414714813232,1.3899567127227783,-1.2356321811676025,-0.6132048964500427,0.8831613659858704,-0.8442052602767944
120,24.119999999999997,60,204.00885009765625,1,0,0.21240608394145966,13.353133201599121,-8.554938316345215,0.09999820590019226,13.559039115905762,-8.607083320617676,0.10000000149011612,13.1158447265625,-8.243789672851562,0.3945673406124115,-1.5128814993659034e-05,-5.167972631170414e-06,-1.269182212126907e-05,-0.6058834195137024,1.592591404914856,-1.7271537780761719,-0.5412228107452393,0.9205456972122192,-0.9387186765670776
121,24.320999999999998,0,0.8685449957847595,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.10000000149011612,13.12007999420166,-6.738298416137695,0.10000000149011612,11.549430847167969,-7.392013072967529,0.3499999940395355,0.0,0.0,0.0,-0.1218869686126709,1.3340821266174316,-2.3959569931030273,-0.12128693610429764,0.870243489742279,-0.9835433959960938
122,24.522,1,0.9017331004142761,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.09999831765890121,13.12007999420166,-6.738298416137695,0.10000000149011612,11.540291786193848,-7.345771312713623,0.3705756962299347,3.220101643819362e-05,7.152650141506456e-06,-1.5743904441478662e-05,-0.16824999451637268,1.6692371368408203,-2.4387905597686768,-0.16668017208576202,0.9314507246017456,-0.9848842620849609
123,24.723,2,0.94083172082901,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.09999833256006241,13.12007999420166,-6.738298416137695,0.10000000149011612,11.608183860778809,-7.266234874725342,0.3985615372657776,9.610965207684785e-06,-4.0714354554438614e-07,-1.1207905117771588e-05,-0.2616859972476959,1.8057345151901245,-2.378962516784668,-0.25587180256843567,0.9473966360092163,-0.9829792976379395
124,24.924,3,0.9460321068763733,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.0999983549118042,13.12007999420166,-6.738298416137695,0.10000000149011612,11.728189468383789,-7.194404602050781,0.3796835243701935,3.161754284519702e-05,8.354380952368956e-06,-1.92843763215933e-05,-0.49414142966270447,1.8326990604400635,-2.2242355346679688,-0.4574972689151764,0.9500894546508789,-0.9768775701522827
125,25.125,4,0.9564759135246277,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.099998340010643,13.12007999420166,-6.738298416137695,0.10000000149011612,11.86605453491211,-7.104045867919922,0.37311968207359314,3.334332723170519e-05,6.920078249095241e-06,-1.5739416994620115e-05,-0.5557023882865906,1.8936351537704468,-2.182605028152466,-0.5047817826271057,0.9556892514228821,-0.974895179271698
126,25.326,5,0.9630356431007385,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.0999983474612236,13.12007999420166,-6.738298416137695,0.10000000149011612,12.023537635803223,-7.0090813636779785,0.380241721868515,3.1158997444435954e-05,8.537233043171e-06,-1.956900996447075e-05,-0.5263863801956177,1.8360941410064697,-2.0334510803222656,-0.4826139807701111,0.9504188299179077,-0.966316282749176
127,25.527,6,0.9541149735450745,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.09999833256006241,13.12007999420166,-6.738298416137695,0.10000000149011612,12.204268455505371,-6.934012413024902,0.39082035422325134,3.203005326213315e-05,7.319847554754233e-06,-1.607107878953684e-05,-0.6614242792129517,1.6935112476348877,-1.8502986431121826,-0.5793104767799377,0.9345929622650146,-0.9517740607261658
128,25.728,7,0.9494616389274597,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.09999832510948181,13.12007999420166,-6.738298416137695,0.10000000149011612,12.396867752075195,-6.876265525817871,0.38451069593429565,3.0219605832826346e-05,7.011542038526386e-06,-1.691561919869855e-05,-0.8282585144042969,1.6208856105804443,-1.772585153579712,-0.6795397996902466,0.9247525930404663,-0.9438920617103577
129,25.929000000000002,8,0.9351480603218079,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.09999833256006241,13.12007999420166,-6.738298416137695,0.10000000149011612,12.596232414245605,-6.848316192626953,0.38464778661727905,3.411437137401663e-05,6.327500614133896e-06,-1.3333170500118285e-05,-0.8400090336799622,1.4839668273925781,-1.6504806280136108,-0.685813844203949,0.9022085666656494,-0.9289235472679138
130,26.130000000000003,9,0.9212003350257874,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.099998340010643,13.12007999420166,-6.738298416137695,0.10000000149011612,12.807578086853027,-6.84217643737793,0.39276957511901855,3.131236371700652e-05,9.131627848546486e-06,-2.136289003829006e-05,-0.909793496131897,1.3228166103363037,-1.5209896564483643,-0.7210331559181213,0.8674826622009277,-0.9088699817657471
131,26.331,10,0.9027945399284363,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.0999983474612236,13.12007999420166,-6.738298416137695,0.10000000149011612,13.017546653747559,-6.8664445877075195,0.3930807411670685,3.226286935387179e-05,6.987721462792251e-06,-1.490410249971319e-05,-0.8974900841712952,1.039427399635315,-1.4007765054702759,-0.7150735855102539,0.7776618599891663,-0.8855193853378296
132,26.532,11,0.873305082321167,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.099998340010643,13.12007999420166,-6.738298416137695,0.10000000149011612,13.222789764404297,-6.92087459564209,0.39093565940856934,3.3785476261982694e-05,6.535487500514137e-06,-1.3770665646006819e-05,-0.4164544641971588,1.0456559658050537,-1.7889610528945923,-0.3939393162727356,0.7801117897033691,-0.9456508159637451
133,26.733,12,0.8674481511116028,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.0999983549118042,13.12007999420166,-6.738298416137695,0.10000000149011612,13.402448654174805,-7.004636287689209,0.37613439559936523,3.273285256000236e-05,7.183475645433646e-06,-1.498970505053876e-05,-0.5945770740509033,1.035919189453125,-1.8886456489562988,-0.533179521560669,0.7762714624404907,-0.9552547931671143
134,26.934,13,0.8679346442222595,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.09999833256006241,13.12007999420166,-6.738298416137695,0.10000000149011612,13.534313201904297,-7.108928680419922,0.38688451051712036,3.263789039920084e-05,6.774991561542265e-06,-1.3971129192213994e-05,-0.4428744614124298,0.9615996479988098,-2.0025575160980225,-0.41602426767349243,0.7449895143508911,-0.9642078280448914
135,27.135,14,0.8627570271492004,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.09999832510948181,13.12007999420166,-6.738298416137695,0.10000000149011612,13.634737968444824,-7.233450889587402,0.3891075551509857,3.097804801655002e-05,6.929175469849724e-06,-1.638459252717439e-05,-0.6429847478866577,0.8471003770828247,-1.9832918643951416,-0.5669283866882324,0.689551591873169,-0.9628279209136963
136,27.336000000000002,15,0.8649923205375671,0,0,1.1060293912887573,12.428000450134277,-7.6010422706604,0.099998340010643,13.12007999420166,-6.738298416137695,0.10000000149011612,13.701664924621582,-7.3819050788879395,0.3876175880432129,9.496875463810284e-06,-1.5356891935880412e-06,-8.882226211426314e-06,-0.5685395002365112,0.8986983299255371,-2.1354191303253174,-0.5142858028411865,0.7156634330749512,-0.9724448323249817
